Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Business As Usual,1000 heads,2030,238.808
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Business As Usual,1000 heads,2035,246.925
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Business As Usual,1000 heads,2040,255.331
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Business As Usual,1000 heads,2050,273.116
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Stratified Societies,1000 heads,2012,195.793
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Stratified Societies,1000 heads,2030,221.391
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Stratified Societies,1000 heads,2035,231.004
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Stratified Societies,1000 heads,2040,244.431
Livestock,Herd sizes,Raising of pigs,Total,XECA,Rest of ECA,Europe/Central Asia,Stratified Societies,1000 heads,2050,277.666
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,0.635
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,0.694
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,0.709
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,0.727
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,0.764
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Business As Usual,kg/animal/year,2012,0.635
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Business As Usual,kg/animal/year,2030,0.701
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Business As Usual,kg/animal/year,2035,0.711
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Business As Usual,kg/animal/year,2040,0.722
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Business As Usual,kg/animal/year,2050,0.745
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,0.635
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,0.735
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,0.752
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,0.768
Livestock,Productivity,Raising of poultry,Poultry meat,ALB,Albania,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,0.801
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.056
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.134
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.16
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.189
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.247
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.056
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.154
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.168
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.182
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.208
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.056
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.227
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.248
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.261
Livestock,Productivity,Raising of poultry,Poultry meat,ARM,Armenia,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.284
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.174
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.196
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.203
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.218
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.261
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.174
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.233
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.235
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.236
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.241
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.174
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.305
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.31
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.308
Livestock,Productivity,Raising of poultry,Poultry meat,AZE,Azerbaijan,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.312
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.888
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,2.013
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,2.04
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,2.07
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,2.137
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.888
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Business As Usual,kg/animal/year,2030,2.033
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Business As Usual,kg/animal/year,2035,2.048
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Business As Usual,kg/animal/year,2040,2.063
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Business As Usual,kg/animal/year,2050,2.097
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.888
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,2.114
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,2.134
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,2.147
Livestock,Productivity,Raising of poultry,Poultry meat,BGR,Bulgaria,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,2.18
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.426
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.539
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.565
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.594
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.652
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.426
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.557
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.577
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.597
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.635
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.426
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.62
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.645
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.664
Livestock,Productivity,Raising of poultry,Poultry meat,BIH,Bosnia and Herzegovina,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.703
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.255
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.336
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.357
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.383
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.433
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.255
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.365
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.379
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.391
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.413
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.255
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.447
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.464
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.471
Livestock,Productivity,Raising of poultry,Poultry meat,BLR,Belarus,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.482
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.252
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.372
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.403
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.439
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.51
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.252
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.388
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.405
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.423
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.459
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.252
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.48
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.505
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.52
Livestock,Productivity,Raising of poultry,Poultry meat,GEO,Georgia,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.548
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.677
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.777
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.8
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.828
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.881
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.677
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.824
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.844
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.86
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.877
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.677
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.93
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2035,1.952
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2040,1.958
Livestock,Productivity,Raising of poultry,Poultry meat,KAZ,Kazakhstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2050,1.955
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2012,1.351
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2030,1.453
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2035,1.491
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2040,1.535
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Toward Sustainability,kg/animal/year,2050,1.622
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Business As Usual,kg/animal/year,2012,1.351
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Business As Usual,kg/animal/year,2030,1.478
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Business As Usual,kg/animal/year,2035,1.503
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Business As Usual,kg/animal/year,2040,1.527
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Business As Usual,kg/animal/year,2050,1.575
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2012,1.351
Livestock,Productivity,Raising of poultry,Poultry meat,KGZ,Kyrgyzstan,Europe/Central Asia,Stratified Societies,kg/animal/year,2030,1.56
