Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC127123,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC127123,https://faolex.fao.org/docs/pdf/chi127123.pdf,"Resolución Nº 4.893 - Establece requisitos fitosanitarios de importación para tubérculos de papa destinados a consumo, procedentes de Uruguay.",,21-08-2013,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece los requisitos fitosanitarios de importación para tubérculos de papa (Solanum tuberosum L.) destinados a consumo, procedentes de Uruguay. Para su ingreso al país el envío deberá estar amparado por un Certificado  Fitosanitario Oficial, emitido por la autoridad fitosanitaria del país de origen correspondiente. Además, el envío debe haber estado sujeto a inspección. Otras disposiciones fijan condiciones para el embalaje. ",Food & nutrition,Food & nutrition; Cultivated plants,vegetables/legumes; international trade; food safety and quality; certification; packaging/labelling; vegetables/legumes; international trade; certification; packaging/labelling
LEX-FAOC158854,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC158854,https://faolex.fao.org/docs/pdf/chi158854.pdf,"Resolución Nº 5.482 - Modifica Resolución N° 1.557 de 2014, que establece exigencias para la autorización de plaguicidas.",,28-09-2016,,www.leychile.cl,Spanish,Chile,,,Regulation,,"En virtud de la presente Resolución se actualizan los requisitos técnicos y las directrices para la autorización de plaguicidas (establecidos en la Resolución Nº 1.557 de 2014), en base a los nuevos requisitos y criterios de la Unión Europea, y a las nuevas directrices de ensayos de la Organización para la Cooperación y el Desarrollo Económicos (OCDE). ",Environment; Cultivated plants,Environment; Cultivated plants,pollution control; pesticides; public health; plant protection; pesticides; registration; authorization/permit; standards; toxicity/poisoning
LEX-FAOC161685,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC161685,https://faolex.fao.org/docs/pdf/chi161685.pdf,"Resolución Nº 6.213 – Establece requisitos fitosanitarios de importación para plantas para plantar de especies acuáticas de uso ornamental, procedentes de todo origen.",,18-08-2015,,http://bcn.cl/1yz97,Spanish,Chile,,,Regulation,,"La presente Resolución fija los requisitos fitosanitarios para plantas para plantar de especies acuáticas de uso ornamental, en cuanto potenciales mercaderías peligrosas para los vegetales, quedando excluidas las semillas y materiales de propagación in vitro, los cuales deberán cumplir con los requisitos fitosanitarios establecidos en las normativas del Servicio Agrícola y Ganadero dictadas para estos efectos. ",Cultivated plants,Cultivated plants; Wild species & ecosystems,plant protection; pests/diseases; international trade; floriculture; aquatic plants; international trade
LEX-FAOC173246,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC173246,https://faolex.fao.org/docs/pdf/chi173246.pdf,Resolución Núm. 8.225 – Establece procedimiento para el uso de ingredientes de origen agropecuario no orgánicos en la producción orgánica.,,26-12-2017,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución establece el procedimiento para obtener la autorización provisional del uso de ingredientes de origen agropecuario no orgánico en la producción orgánica. Los interesados en dicha autorización deben presentar una solicitud al Servicio Agrícola y Ganadero, a través del Departamento de Agricultura Orgánica dependiente de la División de Protección de Recursos Naturales Renovables. La solicitud debe venir acompañada de un informe de evaluación de parte de un organismo de certificación que contenga la información que se especifica en el resuelvo 3º. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,ecological production/organic production; processing/handling; authorization/permit; agricultural commodities; certification; ecological production/organic production; certification; authorization/permit
LEX-FAOC185641,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC185641,https://faolex.fao.org/docs/pdf/chi185641.pdf,"Resolución Núm. 2.405 exenta – Establece medidas fitosanitarias para el ingreso de material de propagación, fardos, áridos y maderas desde el territorio de Chile continental e insular al Archipiélago Juan Fernández.",,24-04-2018,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto establecer medidas fitosanitarias para la introducción desde Chile Continental e Insular al Archipiélago Juan Fernández de: plantas y partes de plantas utilizadas como material de propagación vegetal, incluidas las semillas, pacas de forraje o fardos de pasto, áridos, medios de transporte y maderas. Asimismo se indican las plantas, partes de plantas y semillas que no podrán ingresar al mencionado archipiélago. ",Cultivated plants; Wild species & ecosystems,Cultivated plants; Wild species & ecosystems,plant protection; pests/diseases; planting material/seeds; plant production; plant protection; pests/diseases
LEX-FAOC193267,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC193267,https://faolex.fao.org/docs/pdf/chi193267.pdf,Resolución Núm. 8.508 exenta – Establece requisitos fitosanitarios de importación para frutos frescos de melón desde Honduras a Chile.,,06-11-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución introduce los requisitos de importación a frutos frescos de Melón (Cucumis melo), para consumo, producidos en Honduras. Las partidas deberán estar amparadas por un Certificado Fitosanitario Oficial, en original y emitido por la autoridad fitosanitaria del país de origen, en el que conste la siguiente declaración adicional: El envío fue inspeccionado y se encuentra libre de Diaphania hyalinata y Pseudococcus jackbeardsleyi. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; fruits/edible nuts; international trade; packaging/labelling; certification; inspection; fruits/edible nuts; international trade; plant protection; certification
LEX-FAOC207229,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207229,https://faolex.fao.org/docs/pdf/chi207229.pdf; https://faolex.fao.org/docs/pdf/chi207229annex.pdf,"Resolución Nº 5.393 - Extracto de Resolución Nº 5.393, de 2005, que aprueba Reglamento para la inscripción de Entidades Certificadoras de la Conformidad de Productos que se Transan en la Bolsa Agropecuaria.",,07-10-2005,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución del Servicio Agrícola y Ganadero (SAG) aprueba el Reglamento para la inscripción de Entidades Certificadoras de la Conformidad de Productos que se transan en la Bolsa Agropecuaria, el cual se entiende parte integrante de la presente resolución. El Reglamento anexado da a conocer el procedimiento para postular a la inscripción en el Registro de Entidades Certificadoras de la Conformidad de productos que se transan en la Bolsa de Productos Agropecuarios que lleva el SAG. Sus disposiciones son aplicables a todas las personas jurídicas que voluntariamente postulen a esta inscripción. La inscripción como Entidad Certificadora se otorgará por tipo de producto agropecuario que se transe en la Bolsa Agropecuaria. Se detallan las obligaciones de las Entidades Certificadoras, la vigencia de la inscripción en el Registro, su fiscalización, entre otras materias. ",Food & nutrition,Food & nutrition; Cultivated plants,food safety and quality; agricultural commodities; certification; internal trade; procedural matters; agricultural commodities; registration; certification
LEX-FAOC207462,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207462,https://faolex.fao.org/docs/pdf/chi207462.pdf,"Resolución Nº 565 - Establece normas especiales para la internación de trigo y maíz par consumo, semilla de girasol para uso industrial, cebolla, ajo y papas para consumo y micelio de champiñones.",,27-02-1981,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución del Servicio Agrícola y Ganadero (SAG) establece requisitos especiales para la importación de las mercaderías peligrosas que se señalan, con el fin de evitar el ingreso de plagas de los vegetales al territorio nacional. Las mercaderías que abarca son: trigo para consumo y girasol para uso industrial; maíz para consumo; cebolla y ajo para consumo; papa para consumo; y micelio de champiñones. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; oils/oilseeds/fats; plant protection; pests/diseases; cereals/grains/rice; vegetables/legumes; international trade; inspection
LEX-FAOC207465,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207465,https://faolex.fao.org/docs/pdf/chi207465.pdf,Resolución Nº 1.659 - Modifica resoluciones que indica para la internación; de bulbos de ajos destinados a semilla o consumo.,,1994,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución del Servicio Agrícola y Ganadero dispone que la importación de de bulbos de ajo (Allium sativum) destinados a semilla o consumo, deberá ser autorizada en cada caso por el Departamento de Protección Agrícola, mediante la dictación de una Resolución Exenta, previa presentación de una solicitud por parte del importador. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; condiments/herbs/spices; international trade; plant protection; pests/diseases; vegetables/legumes; international trade; inspection
LEX-FAOC207468,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207468,https://faolex.fao.org/docs/pdf/chi207468.pdf,Resolución Nº 7.424 - Establece requisitos fitosanitarios para el ingreso de hongos para propagación y consumo procedentes de cualquier origen.,,28-11-2013,24-12-2015,www.bcn.cl,Spanish,Chile,,,Regulation,,"En virtud del Análisis de Riesgo de Plagas para Plagas Cuarentenarias de diferentes especies de hongos para propagación y consumo realizado por el Servicio Agrícola y Ganadero (SAG), la presente Resolución del mismo Organismo establece la lista de especies de hongos para consumo o propagación, procedentes de cualquier origen, cuya importación se encuentra autorizada. Asimismo, se establecen las condiciones que deben cumplir dichas importaciones. Los envíos serán inspeccionados a su arribo al país por profesionales del SAG. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; plant protection; risk assessment/management; authorization/permit; international trade; inspection
LEX-FAOC207487,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207487,https://faolex.fao.org/docs/pdf/chi207487.pdf,"Resolución Nº 833 - Dispone requisitos de internación para semillas de cereales, cultivos industriales y otras especies.",,05-07-1985,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución del Servicio Agrícola y Ganadero (SAG) establece normas para autorizar la internación de ciertas especies vegetales señaladas. En particular, se establecen requisitos para la importación de: semillas de cereales; semillas de cultivos industriales; y material de reproducción vegetativa de otras especies. Los requisitos implican desinfección y fumigación, entre otros. Los requisitos adicionales y/o tratamientos dispuestos en esta Resolución deberán formar parte del Certificado Fitosanitario Oficial del país de origen. ",Cultivated plants,Food & nutrition; Cultivated plants,condiments/herbs/spices; plant protection; pests/diseases; planting material/seeds; crops ; disinfection/disinfestation; international trade; plant production
LEX-FAOC207491,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207491,https://faolex.fao.org/docs/pdf/chi207491.pdf,Resolución Nº 1.433 - Establece normas especiales para la internación de semillas de cereales especies industriales y otras.,,25-06-1981,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución, del Servicio Agrícola y Ganadero (SAG), autoriza la internación de semillas de cereales, especies industriales y otras que se indica, cuando estas cumplan con las disposiciones generales contenidas en la resolución N° 350 de 1981, del SAG, además de las que señalan en esta Resolución. La internación de dichas especies deben contar con un Certificado Fitosanitario Oficial del país de origen como declaración adicional. Algunas de las especies cubiertas son: Avena sativa (avena, oat); Oryza sativa (arroz, rice); Triticum aestivum (trigo); Arachis hypogaea (maní, peanut); Glycine max (soya, soybean); Gossypium peruviana (algodón); Nicotiana tabacum (tabaco); Gannabis sativa (cáñamo, hemp); Crocus sativus (azafrán en bulbos); etc. ",Cultivated plants,Food & nutrition; Cultivated plants,condiments/herbs/spices; oils/oilseeds/fats; plant production; plant protection; pests/diseases; planting material/seeds; crops ; cereals/grains/rice; vegetables/legumes; fruits/edible nuts; tobacco; disinfection/disinfestation; certification; international trade
